Distance,Azimuth,Elevations
29.900000,-27.241539,21.944572
29.900000,-26.030804,21.944572
29.900000,-24.820068,21.944572
29.900000,-23.609335,21.944572
29.900000,-22.398598,21.944572
29.900000,-21.187862,21.944572
29.900000,-19.977129,21.944572
29.900000,-18.766394,21.944572
29.900000,-17.555658,21.944572
29.900000,-16.344923,21.944572
29.900000,-15.134188,21.944572
29.900000,-13.923453,21.944572
29.900000,-12.712718,21.944572
29.900000,-11.501983,21.944572
29.900000,-10.291248,21.944572
29.900000,-9.080513,21.944572
29.900000,-7.869778,21.944572
29.900000,-6.659043,21.944572
29.900000,-5.448308,21.944572
29.900000,-4.237573,21.944572
29.900000,-3.026838,21.944572
29.900000,-1.816103,21.944572
29.900000,-0.605367,21.944572
29.900000,0.605367,21.944572
29.900000,1.816103,21.944572
29.900000,3.026838,21.944572
29.900000,4.237573,21.944572
29.900000,5.448308,21.944572
29.900000,6.659043,21.944572
29.900000,7.869778,21.944572
29.900000,9.080513,21.944572
29.900000,10.291248,21.944572
29.900000,11.501983,21.944572
29.900000,12.712718,21.944572
29.900000,13.923453,21.944572
29.900000,15.134188,21.944572
29.900000,16.344923,21.944572
29.900000,17.555658,21.944572
29.900000,18.766394,21.944572
29.900000,19.977129,21.944572
29.900000,21.187862,21.944572
29.900000,22.398598,21.944572
29.900000,23.609335,21.944572
29.900000,24.820068,21.944572
29.900000,26.030804,21.944572
29.900000,27.241539,21.944572
29.900000,28.452272,21.944572
29.900000,29.965693,21.944572
29.900000,-29.663010,22.549942
29.900000,-28.452272,22.549942
29.900000,-27.241539,22.549942
29.900000,-26.030804,22.549942
29.900000,-24.820068,22.549942
29.900000,-23.609335,22.549942
29.900000,-22.398598,22.549942
29.900000,-21.187862,22.549942
29.900000,-19.977129,22.549942
29.900000,-18.766394,22.549942
29.900000,-17.555658,22.549942
29.900000,-16.344923,22.549942
29.900000,-15.134188,22.549942
29.900000,-13.923453,22.549942
29.900000,-12.712718,22.549942
29.900000,-11.501983,22.549942
29.900000,-10.291248,22.549942
29.900000,-9.080513,22.549942
29.900000,-7.869778,22.549942
29.900000,-6.659043,22.549942
29.900000,-5.448308,22.549942
29.900000,-4.237573,22.549942
29.900000,-3.026838,22.549942
29.900000,-1.816103,22.549942
29.900000,-0.605367,22.549942
29.900000,0.605367,22.549942
29.900000,1.816103,22.549942
29.900000,3.026838,22.549942
29.900000,4.237573,22.549942
29.900000,5.448308,22.549942
29.900000,6.659043,22.549942
29.900000,7.869778,22.549942
29.900000,9.080513,22.549942
29.900000,10.291248,22.549942
29.900000,11.501983,22.549942
29.900000,12.712718,22.549942
29.900000,13.923453,22.549942
29.900000,15.134188,22.549942
29.900000,16.344923,22.549942
29.900000,17.555658,22.549942
29.900000,18.766394,22.549942
29.900000,19.977129,22.549942
29.900000,21.187862,22.549942
29.900000,22.398598,22.549942
29.900000,23.609335,22.549942
29.900000,24.820068,22.549942
29.900000,26.030804,22.549942
29.900000,27.241539,22.549942
29.900000,28.452272,22.549942
29.900000,29.965693,22.549942
29.900000,-29.663010,23.155308
29.900000,-28.452272,23.155308
29.900000,-27.241539,23.155308
29.900000,-26.030804,23.155308
29.900000,-24.820068,23.155308
29.900000,-23.609335,23.155308
29.900000,-22.398598,23.155308
29.900000,-21.187862,23.155308
29.900000,-19.977129,23.155308
29.900000,-18.766394,23.155308
29.900000,-17.555658,23.155308
29.900000,-16.344923,23.155308
29.900000,-15.134188,23.155308
29.900000,-13.923453,23.155308
29.900000,-12.712718,23.155308
29.900000,-11.501983,23.155308
29.900000,-10.291248,23.155308
29.900000,-9.080513,23.155308
29.900000,-7.869778,23.155308
29.900000,-6.659043,23.155308
29.900000,-5.448308,23.155308
29.900000,-4.237573,23.155308
29.900000,-3.026838,23.155308
29.900000,-1.816103,23.155308
29.900000,-0.605367,23.155308
29.900000,0.605367,23.155308
29.900000,1.816103,23.155308
29.900000,3.026838,23.155308
29.900000,4.237573,23.155308
29.900000,5.448308,23.155308
29.900000,6.659043,23.155308
29.900000,7.869778,23.155308
29.900000,9.080513,23.155308
29.900000,10.291248,23.155308
29.900000,11.501983,23.155308
29.900000,12.712718,23.155308
29.900000,13.923453,23.155308
29.900000,15.134188,23.155308
29.900000,16.344923,23.155308
29.900000,17.555658,23.155308
29.900000,18.766394,23.155308
29.900000,19.977129,23.155308
29.900000,21.187862,23.155308
29.900000,22.398598,23.155308
29.900000,23.609335,23.155308
29.900000,24.820068,23.155308
29.900000,26.030804,23.155308
29.900000,27.241539,23.155308
29.900000,28.452272,23.155308
29.900000,29.965693,23.155308
29.900000,-29.663010,23.760675
29.900000,-28.452272,23.760675
29.900000,-27.241539,23.760675
29.900000,-26.030804,23.760675
29.900000,-24.820068,23.760675
29.900000,-23.609335,23.760675
29.900000,-22.398598,23.760675
29.900000,-21.187862,23.760675
29.900000,-19.977129,23.760675
29.900000,-18.766394,23.760675
29.900000,-17.555658,23.760675
29.900000,-16.344923,23.760675
29.900000,-15.134188,23.760675
29.900000,-13.923453,23.760675
29.900000,-12.712718,23.760675
29.900000,-11.501983,23.760675
29.900000,-10.291248,23.760675
29.900000,-9.080513,23.760675
29.900000,-7.869778,23.760675
29.900000,-6.659043,23.760675
29.900000,-5.448308,23.760675
29.900000,-4.237573,23.760675
29.900000,-3.026838,23.760675
29.900000,-1.816103,23.760675
29.900000,-0.605367,23.760675
29.900000,0.605367,23.760675
29.900000,1.816103,23.760675
29.900000,3.026838,23.760675
29.900000,4.237573,23.760675
29.900000,5.448308,23.760675
29.900000,6.659043,23.760675
29.900000,7.869778,23.760675
29.900000,9.080513,23.760675
29.900000,10.291248,23.760675
29.900000,11.501983,23.760675
29.900000,12.712718,23.760675
29.900000,13.923453,23.760675
29.900000,15.134188,23.760675
29.900000,16.344923,23.760675
29.900000,17.555658,23.760675
29.900000,18.766394,23.760675
29.900000,19.977129,23.760675
29.900000,21.187862,23.760675
29.900000,22.398598,23.760675
29.900000,23.609335,23.760675
29.900000,24.820068,23.760675
29.900000,26.030804,23.760675
29.900000,27.241539,23.760675
29.900000,28.452272,23.760675
29.900000,29.965693,23.760675
29.900000,-29.663010,24.366043
29.900000,-28.452272,24.366043
29.900000,-27.241539,24.366043
29.900000,-26.030804,24.366043
29.900000,-24.820068,24.366043
29.900000,-23.609335,24.366043
29.900000,-22.398598,24.366043
29.900000,-21.187862,24.366043
29.900000,-19.977129,24.366043
29.900000,-18.766394,24.366043
29.900000,-17.555658,24.366043
29.900000,-16.344923,24.366043
29.900000,-15.134188,24.366043
29.900000,-13.923453,24.366043
29.900000,-12.712718,24.366043
29.900000,-11.501983,24.366043
29.900000,-10.291248,24.366043
29.900000,-9.080513,24.366043
29.900000,-7.869778,24.366043
29.900000,-6.659043,24.366043
29.900000,-5.448308,24.366043
29.900000,-4.237573,24.366043
29.900000,-3.026838,24.366043
29.900000,-1.816103,24.366043
29.900000,-0.605367,24.366043
29.900000,0.605367,24.366043
29.900000,1.816103,24.366043
29.900000,3.026838,24.366043
29.900000,4.237573,24.366043
29.900000,5.448308,24.366043
29.900000,6.659043,24.366043
29.900000,7.869778,24.366043
29.900000,9.080513,24.366043
29.900000,10.291248,24.366043
29.900000,11.501983,24.366043
29.900000,12.712718,24.366043
29.900000,13.923453,24.366043
29.900000,15.134188,24.366043
29.900000,16.344923,24.366043
29.900000,17.555658,24.366043
29.900000,18.766394,24.366043
29.900000,19.977129,24.366043
29.900000,21.187862,24.366043
29.900000,22.398598,24.366043
29.900000,23.609335,24.366043
29.900000,24.820068,24.366043
29.900000,26.030804,24.366043
29.900000,27.241539,24.366043
29.900000,28.452272,24.366043
29.900000,29.965693,24.366043
29.900000,-29.663010,24.971411
29.900000,-28.452272,24.971411
29.900000,-27.241539,24.971411
29.900000,-26.030804,24.971411
29.900000,-24.820068,24.971411
29.900000,-23.609335,24.971411
29.900000,-22.398598,24.971411
29.900000,-21.187862,24.971411
29.900000,-19.977129,24.971411
29.900000,-18.766394,24.971411
29.900000,-17.555658,24.971411
29.900000,-16.344923,24.971411
29.900000,-15.134188,24.971411
29.900000,-13.923453,24.971411
29.900000,-12.712718,24.971411
29.900000,-11.501983,24.971411
29.900000,-10.291248,24.971411
29.900000,-9.080513,24.971411
29.900000,-7.869778,24.971411
29.900000,-6.659043,24.971411
29.900000,-5.448308,24.971411
29.900000,-4.237573,24.971411
29.900000,-3.026838,24.971411
29.900000,-1.816103,24.971411
29.900000,-0.605367,24.971411
29.900000,0.605367,24.971411
29.900000,1.816103,24.971411
29.900000,3.026838,24.971411
29.900000,4.237573,24.971411
29.900000,5.448308,24.971411
29.900000,6.659043,24.971411
29.900000,7.869778,24.971411
29.900000,9.080513,24.971411
29.900000,10.291248,24.971411
29.900000,11.501983,24.971411
29.900000,12.712718,24.971411
29.900000,13.923453,24.971411
29.900000,15.134188,24.971411
29.900000,16.344923,24.971411
29.900000,17.555658,24.971411
29.900000,18.766394,24.971411
29.900000,19.977129,24.971411
29.900000,21.187862,24.971411
29.900000,22.398598,24.971411
29.900000,23.609335,24.971411
29.900000,24.820068,24.971411
29.900000,26.030804,24.971411
29.900000,27.241539,24.971411
29.900000,28.452272,24.971411
29.900000,29.965693,24.971411
29.900000,-29.663010,25.576778
29.900000,-28.452272,25.576778
29.900000,-27.241539,25.576778
29.900000,-26.030804,25.576778
29.900000,-24.820068,25.576778
29.900000,-23.609335,25.576778
29.900000,-22.398598,25.576778
29.900000,-21.187862,25.576778
29.900000,-19.977129,25.576778
29.900000,-18.766394,25.576778
29.900000,-17.555658,25.576778
29.900000,-16.344923,25.576778
29.900000,-15.134188,25.576778
29.900000,-13.923453,25.576778
29.900000,-12.712718,25.576778
29.900000,-11.501983,25.576778
29.900000,-10.291248,25.576778
29.900000,-9.080513,25.576778
29.900000,-7.869778,25.576778
29.900000,-6.659043,25.576778
29.900000,-5.448308,25.576778
29.900000,-4.237573,25.576778
29.900000,-3.026838,25.576778
29.900000,-1.816103,25.576778
29.900000,-0.605367,25.576778
29.900000,0.605367,25.576778
29.900000,1.816103,25.576778
29.900000,3.026838,25.576778
29.900000,4.237573,25.576778
29.900000,5.448308,25.576778
29.900000,6.659043,25.576778
29.900000,7.869778,25.576778
29.900000,9.080513,25.576778
29.900000,10.291248,25.576778
29.900000,11.501983,25.576778
29.900000,12.712718,25.576778
29.900000,13.923453,25.576778
29.900000,15.134188,25.576778
29.900000,16.344923,25.576778
29.900000,17.555658,25.576778
29.900000,18.766394,25.576778
29.900000,19.977129,25.576778
29.900000,21.187862,25.576778
29.900000,22.398598,25.576778
29.900000,23.609335,25.576778
29.900000,24.820068,25.576778
29.900000,26.030804,25.576778
29.900000,27.241539,25.576778
29.900000,28.452272,25.576778
29.900000,29.965693,25.576778
29.900000,-29.663010,26.182146
29.900000,-28.452272,26.182146
29.900000,-27.241539,26.182146
29.900000,-26.030804,26.182146
29.900000,-24.820068,26.182146
29.900000,-23.609335,26.182146
29.900000,-22.398598,26.182146
29.900000,-21.187862,26.182146
29.900000,-19.977129,26.182146
29.900000,-18.766394,26.182146
29.900000,-17.555658,26.182146
29.900000,-16.344923,26.182146
29.900000,-15.134188,26.182146
29.900000,-13.923453,26.182146
29.900000,-12.712718,26.182146
29.900000,-11.501983,26.182146
29.900000,-10.291248,26.182146
29.900000,-9.080513,26.182146
29.900000,-7.869778,26.182146
29.900000,-6.659043,26.182146
29.900000,-5.448308,26.182146
29.900000,-4.237573,26.182146
29.900000,-3.026838,26.182146
29.900000,-1.816103,26.182146
29.900000,-0.605367,26.182146
29.900000,0.605367,26.182146
29.900000,1.816103,26.182146
29.900000,3.026838,26.182146
29.900000,4.237573,26.182146
29.900000,5.448308,26.182146
29.900000,6.659043,26.182146
29.900000,7.869778,26.182146
29.900000,9.080513,26.182146
29.900000,10.291248,26.182146
29.900000,11.501983,26.182146
29.900000,12.712718,26.182146
29.900000,13.923453,26.182146
29.900000,15.134188,26.182146
29.900000,16.344923,26.182146
29.900000,17.555658,26.182146
29.900000,18.766394,26.182146
29.900000,19.977129,26.182146
29.900000,21.187862,26.182146
29.900000,22.398598,26.182146
29.900000,23.609335,26.182146
29.900000,24.820068,26.182146
29.900000,26.030804,26.182146
29.900000,27.241539,26.182146
29.900000,28.452272,26.182146
29.900000,29.965693,26.182146
29.900000,-29.663010,26.787514
29.900000,-28.452272,26.787514
29.900000,-27.241539,26.787514
29.900000,-26.030804,26.787514
29.900000,-24.820068,26.787514
29.900000,-23.609335,26.787514
29.900000,-22.398598,26.787514
29.900000,-21.187862,26.787514
29.900000,-19.977129,26.787514
29.900000,-18.766394,26.787514
29.900000,-17.555658,26.787514
29.900000,-16.344923,26.787514
29.900000,-15.134188,26.787514
29.900000,-13.923453,26.787514
29.900000,-12.712718,26.787514
29.900000,-11.501983,26.787514
29.900000,-10.291248,26.787514
29.900000,-9.080513,26.787514
29.900000,-7.869778,26.787514
29.900000,-6.659043,26.787514
29.900000,-5.448308,26.787514
29.900000,-4.237573,26.787514
29.900000,-3.026838,26.787514
29.900000,-1.816103,26.787514
29.900000,-0.605367,26.787514
29.900000,0.605367,26.787514
29.900000,1.816103,26.787514
29.900000,3.026838,26.787514
29.900000,4.237573,26.787514
29.900000,5.448308,26.787514
29.900000,6.659043,26.787514
29.900000,7.869778,26.787514
29.900000,9.080513,26.787514
29.900000,10.291248,26.787514
29.900000,11.501983,26.787514
29.900000,12.712718,26.787514
29.900000,13.923453,26.787514
29.900000,15.134188,26.787514
29.900000,16.344923,26.787514
29.900000,17.555658,26.787514
29.900000,18.766394,26.787514
29.900000,19.977129,26.787514
29.900000,21.187862,26.787514
29.900000,22.398598,26.787514
29.900000,23.609335,26.787514
29.900000,24.820068,26.787514
29.900000,26.030804,26.787514
29.900000,27.241539,26.787514
29.900000,28.452272,26.787514
29.900000,29.965693,26.787514
29.900000,-29.663010,27.392879
29.900000,-28.452272,27.392879
29.900000,-27.241539,27.392879
29.900000,-26.030804,27.392879
29.900000,-24.820068,27.392879
29.900000,-23.609335,27.392879
29.900000,-22.398598,27.392879
29.900000,-21.187862,27.392879
29.900000,-19.977129,27.392879
29.900000,-18.766394,27.392879
29.900000,-17.555658,27.392879
29.900000,-16.344923,27.392879
29.900000,-15.134188,27.392879
29.900000,-13.923453,27.392879
29.900000,-12.712718,27.392879
29.900000,-11.501983,27.392879
29.900000,-10.291248,27.392879
29.900000,-9.080513,27.392879
29.900000,-7.869778,27.392879
29.900000,-6.659043,27.392879
29.900000,-5.448308,27.392879
29.900000,-4.237573,27.392879
29.900000,-3.026838,27.392879
29.900000,-1.816103,27.392879
29.900000,-0.605367,27.392879
29.900000,0.605367,27.392879
29.900000,1.816103,27.392879
29.900000,3.026838,27.392879
29.900000,4.237573,27.392879
29.900000,5.448308,27.392879
29.900000,6.659043,27.392879
29.900000,7.869778,27.392879
29.900000,9.080513,27.392879
29.900000,10.291248,27.392879
29.900000,11.501983,27.392879
29.900000,12.712718,27.392879
29.900000,13.923453,27.392879
29.900000,15.134188,27.392879
29.900000,16.344923,27.392879
29.900000,17.555658,27.392879
29.900000,18.766394,27.392879
29.900000,19.977129,27.392879
29.900000,21.187862,27.392879
29.900000,22.398598,27.392879
29.900000,23.609335,27.392879
29.900000,24.820068,27.392879
29.900000,26.030804,27.392879
29.900000,27.241539,27.392879
29.900000,28.452272,27.392879
29.900000,29.965693,27.392879
29.900000,-29.663010,27.998249
29.900000,-28.452272,27.998249
29.900000,-27.241539,27.998249
29.900000,-26.030804,27.998249
29.900000,-24.820068,27.998249
29.900000,-23.609335,27.998249
29.900000,-22.398598,27.998249
29.900000,-21.187862,27.998249
29.900000,-19.977129,27.998249
29.900000,-18.766394,27.998249
29.900000,-17.555658,27.998249
29.900000,-16.344923,27.998249
29.900000,-15.134188,27.998249
29.900000,-13.923453,27.998249
29.900000,-12.712718,27.998249
29.900000,-11.501983,27.998249
29.900000,-10.291248,27.998249
29.900000,-9.080513,27.998249
29.900000,-7.869778,27.998249
29.900000,-6.659043,27.998249
29.900000,-5.448308,27.998249
29.900000,-4.237573,27.998249
29.900000,-3.026838,27.998249
29.900000,-1.816103,27.998249
29.900000,-0.605367,27.998249
29.900000,0.605367,27.998249
29.900000,1.816103,27.998249
29.900000,3.026838,27.998249
29.900000,4.237573,27.998249
29.900000,5.448308,27.998249
29.900000,6.659043,27.998249
29.900000,7.869778,27.998249
29.900000,9.080513,27.998249
29.900000,10.291248,27.998249
29.900000,11.501983,27.998249
29.900000,12.712718,27.998249
29.900000,13.923453,27.998249
29.900000,15.134188,27.998249
29.900000,16.344923,27.998249
29.900000,17.555658,27.998249
29.900000,18.766394,27.998249
29.900000,19.977129,27.998249
29.900000,21.187862,27.998249
29.900000,22.398598,27.998249
29.900000,23.609335,27.998249
29.900000,24.820068,27.998249
29.900000,26.030804,27.998249
29.900000,27.241539,27.998249
29.900000,28.452272,27.998249
29.900000,29.965693,27.998249
29.900000,-29.663010,28.603617
29.900000,-28.452272,28.603617
29.900000,-27.241539,28.603617
29.900000,-26.030804,28.603617
29.900000,-24.820068,28.603617
29.900000,-23.609335,28.603617
29.900000,-22.398598,28.603617
29.900000,-21.187862,28.603617
29.900000,-19.977129,28.603617
29.900000,-18.766394,28.603617
29.900000,-17.555658,28.603617
29.900000,-16.344923,28.603617
29.900000,-15.134188,28.603617
29.900000,-13.923453,28.603617
29.900000,-12.712718,28.603617
29.900000,-11.501983,28.603617
29.900000,-10.291248,28.603617
29.900000,-9.080513,28.603617
29.900000,-7.869778,28.603617
29.900000,-6.659043,28.603617
29.900000,-5.448308,28.603617
29.900000,-4.237573,28.603617
29.900000,-3.026838,28.603617
29.900000,-1.816103,28.603617
29.900000,-0.605367,28.603617
29.900000,0.605367,28.603617
29.900000,1.816103,28.603617
29.900000,3.026838,28.603617
29.900000,4.237573,28.603617
29.900000,5.448308,28.603617
29.900000,6.659043,28.603617
29.900000,7.869778,28.603617
29.900000,9.080513,28.603617
29.900000,10.291248,28.603617
29.900000,11.501983,28.603617
29.900000,12.712718,28.603617
29.900000,13.923453,28.603617
29.900000,15.134188,28.603617
29.900000,16.344923,28.603617
29.900000,17.555658,28.603617
29.900000,18.766394,28.603617
29.900000,19.977129,28.603617
29.900000,21.187862,28.603617
29.900000,22.398598,28.603617
29.900000,23.609335,28.603617
29.900000,24.820068,28.603617
29.900000,26.030804,28.603617
29.900000,27.241539,28.603617
29.900000,28.452272,28.603617
29.900000,29.965693,28.603617
29.900000,-29.663010,29.208982
29.900000,-28.452272,29.208982
29.900000,-27.241539,29.208982
29.900000,-26.030804,29.208982
29.900000,-24.820068,29.208982
29.900000,-23.609335,29.208982
29.900000,-22.398598,29.208982
29.900000,-21.187862,29.208982
29.900000,-19.977129,29.208982
29.900000,-18.766394,29.208982
29.900000,-17.555658,29.208982
29.900000,-16.344923,29.208982
29.900000,-15.134188,29.208982
29.900000,-13.923453,29.208982
29.900000,-12.712718,29.208982
29.900000,-11.501983,29.208982
29.900000,-10.291248,29.208982
29.900000,-9.080513,29.208982
29.900000,-7.869778,29.208982
29.900000,-6.659043,29.208982
29.900000,-5.448308,29.208982
29.900000,-4.237573,29.208982
29.900000,-3.026838,29.208982
29.900000,-1.816103,29.208982
29.900000,-0.605367,29.208982
29.900000,0.605367,29.208982
29.900000,1.816103,29.208982
29.900000,3.026838,29.208982
29.900000,4.237573,29.208982
29.900000,5.448308,29.208982
29.900000,6.659043,29.208982
29.900000,7.869778,29.208982
29.900000,9.080513,29.208982
29.900000,10.291248,29.208982
29.900000,11.501983,29.208982
29.900000,12.712718,29.208982
29.900000,13.923453,29.208982
29.900000,15.134188,29.208982
29.900000,16.344923,29.208982
29.900000,17.555658,29.208982
29.900000,18.766394,29.208982
29.900000,19.977129,29.208982
29.900000,21.187862,29.208982
29.900000,22.398598,29.208982
29.900000,23.609335,29.208982
29.900000,24.820068,29.208982
29.900000,26.030804,29.208982
29.900000,27.241539,29.208982
29.900000,28.452272,29.208982
29.900000,29.965693,29.208982
29.900000,-29.663010,29.965693
29.900000,-28.452272,29.965693
29.900000,-27.241539,29.965693
29.900000,-26.030804,29.965693
29.900000,-24.820068,29.965693
29.900000,-23.609335,29.965693
29.900000,-22.398598,29.965693
29.900000,-21.187862,29.965693
29.900000,-19.977129,29.965693
29.900000,-18.766394,29.965693
29.900000,-17.555658,29.965693
29.900000,-16.344923,29.965693
29.900000,-15.134188,29.965693
29.900000,-13.923453,29.965693
29.900000,-12.712718,29.965693
29.900000,-11.501983,29.965693
29.900000,-10.291248,29.965693
29.900000,-9.080513,29.965693
29.900000,-7.869778,29.965693
29.900000,-6.659043,29.965693
29.900000,-5.448308,29.965693
29.900000,-4.237573,29.965693
29.900000,-3.026838,29.965693
29.900000,-1.816103,29.965693
29.900000,-0.605367,29.965693
29.900000,0.605367,29.965693
29.900000,1.816103,29.965693
29.900000,3.026838,29.965693
29.900000,4.237573,29.965693
29.900000,5.448308,29.965693
29.900000,6.659043,29.965693
29.900000,7.869778,29.965693
29.900000,9.080513,29.965693
29.900000,10.291248,29.965693
29.900000,11.501983,29.965693
29.900000,12.712718,29.965693
29.900000,13.923453,29.965693
29.900000,15.134188,29.965693
29.900000,16.344923,29.965693
29.900000,17.555658,29.965693
29.900000,18.766394,29.965693
29.900000,19.977129,29.965693
29.900000,21.187862,29.965693
29.900000,22.398598,29.965693
29.900000,23.609335,29.965693
29.900000,24.820068,29.965693
29.900000,26.030804,29.965693
29.900000,27.241539,29.965693
29.900000,28.452272,29.965693
29.900000,29.965693,29.965693
